ranking,compass,distance,hypnagogia,complexity,xs_txt,ys_txt,zs_txt,rt_coord,rt_coord_brain,txt_prompt,lakota_prompt
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,80.89962594948717,2.7064273,0.01565177172347209,0.1300188419752441,16.025574,10.402596,-4.3884478,17.164321899414062,16.996070861816406,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.313836097717285,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.2230982780456543,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,83.13571925917498,2.7064273,0.0088800433087971,-0.31466180812968425,16.025574,10.402596,-4.3884478,17.164321899414062,16.996070861816406,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.313836097717285,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.2230982780456543,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,271.61651012279754,2.7064273,0.00039432279994627546,-0.01790555930871179,16.025574,10.402596,-4.3884478,17.164321899414062,16.996070861816406,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.313836097717285,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.2230982780456543,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,271.26158476543907,2.7064273,-0.009940589727317756,-0.3146223387934575,16.025574,10.402596,-4.3884478,17.164321899414062,16.996070861816406,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.313836097717285,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.2230982780456543,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,268.19032421135967,2.7064273,-0.02225240508791055,0.13091336328972408,16.025574,10.402596,-4.3884478,17.164321899414062,15.091815948486328,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.610194206237793,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.88469123840332,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,99.64682591955119,2.7064273,-0.03676293228554397,-0.017699414554778973,16.025574,10.402596,-4.3884478,17.164321899414062,15.091815948486328,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.610194206237793,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.88469123840332,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,205.70836396153265,2.7064273,-0.053704587703587624,-0.31491688286079134,16.025574,10.402596,-4.3884478,17.164321899414062,15.091815948486328,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.610194206237793,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.88469123840332,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,260.3221231576582,2.7064273,-0.07339522477358763,-0.31471516549852824,16.025574,10.402596,-4.3884478,17.164321899414062,15.091815948486328,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.610194206237793,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.88469123840332,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,256.8725929802674,2.7064273,-0.09600001515180252,-0.6119569270853871,16.025574,10.402596,-4.3884478,17.164321899414062,17.26409339904785,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.457883834838867,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.628122091293335,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,261.0844542559908,2.7064273,-0.1216450692316419,-0.6114682240967467,16.025574,10.402596,-4.3884478,17.164321899414062,17.26409339904785,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.457883834838867,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.628122091293335,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,258.74851482452624,2.7064273,-0.15047492766047343,-0.3133202462834065,16.025574,10.402596,-4.3884478,17.164321899414062,17.26409339904785,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.457883834838867,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.628122091293335,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,244.346925754121,2.7064273,-0.18241251631621197,-0.3131206646636912,16.025574,10.402596,-4.3884478,17.164321899414062,17.26409339904785,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.457883834838867,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.628122091293335,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,239.77650464980795,2.7064273,-0.21735747256857083,-0.46192548550300333,16.025574,10.402596,-4.3884478,17.164321899414062,17.09474754333496,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.704239845275879,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.7342336177825928,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,244.80082880871998,2.7064273,-0.25526500046443285,-0.31252919449361766,16.025574,10.402596,-4.3884478,17.164321899414062,17.09474754333496,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.704239845275879,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.7342336177825928,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,230.75902300639657,2.7064273,-0.29597211843473403,-0.4614808261491427,16.025574,10.402596,-4.3884478,17.164321899414062,17.09474754333496,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.704239845275879,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.7342336177825928,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,237.3257949996729,2.7064273,-0.33920099378996155,-0.7594754366267722,16.025574,10.402596,-4.3884478,17.164321899414062,17.09474754333496,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.704239845275879,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.7342336177825928,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,245.93324956052174,2.7064273,-0.384577869466802,-0.907899336986432,16.025574,10.402596,-4.3884478,17.164321899414062,17.09474754333496,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.704239845275879,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-2.7342336177825928,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,247.04292783184388,2.7064273,-0.43179819195369995,-0.906946661263881,16.025574,10.402596,-4.3884478,17.164321899414062,17.06563949584961,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.960058212280273,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7439470291137695,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,244.54083512600954,2.7064273,-0.4805227690867676,-0.9059969771065013,16.025574,10.402596,-4.3884478,17.164321899414062,17.06563949584961,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.960058212280273,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7439470291137695,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,242.05941066552754,2.7064273,-0.5304646766019467,-0.7558888956490527,16.025574,10.402596,-4.3884478,17.164321899414062,17.06563949584961,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.960058212280273,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7439470291137695,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,234.93974373348829,2.7064273,-0.5811788317348487,-0.6059512582774439,16.025574,10.402596,-4.3884478,17.164321899414062,17.06563949584961,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.960058212280273,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7439470291137695,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,226.19544566720754,2.7064273,-0.6322246140621596,-0.7547875379573447,16.025574,10.402596,-4.3884478,17.164321899414062,15.435165405273438,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.423134803771973,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.953794956207275,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,230.0498085764522,2.7064273,-0.6831637612968771,0.14244579494223616,16.025574,10.402596,-4.3884478,17.164321899414062,15.435165405273438,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.423134803771973,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.953794956207275,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
