ranking,compass,distance,hypnagogia,complexity,xs_txt,ys_txt,zs_txt,rt_coord,rt_coord_brain,txt_prompt,lakota_prompt
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[207.89097409939117],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7554693164521631],[-0.5158821192524954],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[207.85491527415317],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7562250640656701],[-0.5158821192524954],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[214.32772704004174],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7563185639408501],[-0.7507718962355295],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[214.3010525221909],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7563762641022204],[-0.7507718962355295],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.78913063058008],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7564397739346841],[-0.7488777546195607],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.78694520284301],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7566540826340918],[-0.7488777546195607],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.71217491425082],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7561403672865283],[-0.865001033299846],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.7040601851783],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7558674470980352],[-0.865001033299846],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[228.84168029442986],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7551082705258084],[-0.7445243636966067],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[17.32895278930664, 11.277104377746582, -2.30841064453125]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[228.85192919075521],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7551082705258084],[-0.7445243636966067],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.59563221690254],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7549102770721723],[-0.7445243636966067],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.59563221690254],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7537172933177178],[-0.7426750221255108],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.60314409822587],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.75332015946554],[-0.7426750221255108],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.57720709629618],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7520377988328059],[-0.7408393800434383],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.5923040692331],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7514591930721475],[-0.7408393800434383],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.5702190984186],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7495859430144158],[-0.9755377721983107],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.59226645030753],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7490232160737124],[-0.9755377721983107],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
